accession	organism	kingdom	length	tm_helix_start_leq_90
C4R6F0	Komagataella phaffii (strain GS115 / ATCC 20864)	Fungi	455	False
Q6NZF1	Mus musculus	Metazoa	792	False
F8VQB6	Mus musculus	Metazoa	2062	False
O16000	Caenorhabditis elegans	Metazoa	291	False
F4JRS4	Arabidopsis thaliana	Plants	707	False
Q9Y3I0	Homo sapiens	Metazoa	505	False
P56287	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	678	False
Q9Y3E5	Homo sapiens	Metazoa	179	True
P28288	Homo sapiens	Metazoa	659	True
Q6PIZ9	Homo sapiens	Metazoa	186	True
O75964	Homo sapiens	Metazoa	103	False
Q04683	Mus musculus	Metazoa	374	True
Q9UUG1	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	317	False
Q96JM3	Homo sapiens	Metazoa	812	False
O08691	Mus musculus	Metazoa	354	False
F4IW47	Arabidopsis thaliana	Plants	741	False
Q8L5W8	Arabidopsis thaliana	Plants	416	False
P63212	Bos taurus	Metazoa	71	False
Q9SII8	Arabidopsis thaliana	Plants	551	False
Q9ZU28	Arabidopsis thaliana	Plants	351	False
Q9SZ42	Arabidopsis thaliana	Plants	323	False
P0C7R2	Arabidopsis thaliana	Plants	280	False
P17658	Homo sapiens	Metazoa	529	False
Q8R3L2	Mus musculus	Metazoa	676	False
Q8HYL8	Phascolarctos cinereus	Metazoa	661	False
Q9FYT6	Zea mays	Plants	715	False
P39994	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	560	False
Q9BYV1	Homo sapiens	Metazoa	514	False
O08586	Mus musculus	Metazoa	403	False
P19684	Nicotiana sylvestris	Plants	324	False
Q96A56	Homo sapiens	Metazoa	240	False
P33893	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	541	False
Q6S5G3	Arabidopsis thaliana	Plants	793	False
F4HZD1	Arabidopsis thaliana	Plants	944	False
P22626	Homo sapiens	Metazoa	353	False
P78946	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	126	False
E9Q5F9	Mus musculus	Metazoa	2537	False
Q8K4K6	Mus musculus	Metazoa	548	False
Q9UFW8	Homo sapiens	Metazoa	167	False
Q9VCH5	Drosophila melanogaster	Metazoa	1960	False
Q13356	Homo sapiens	Metazoa	520	False
Q9NWD9	Homo sapiens	Metazoa	120	False
P53987	Rattus norvegicus	Metazoa	494	True
Q924W5	Mus musculus	Metazoa	1097	False
P31391	Homo sapiens	Metazoa	388	True
O75164	Homo sapiens	Metazoa	1064	False
P82914	Homo sapiens	Metazoa	257	False
Q3ZN08	Mus musculus	Metazoa	260	False
P49654	Rattus norvegicus	Metazoa	397	True
P57678	Homo sapiens	Metazoa	1058	False
O15819	Dictyostelium discoideum	Other	139	False
Q9NBK5	Drosophila melanogaster	Metazoa	463	False
A2T1U1	Brassica oleracea var. botrytis	Plants	305	False
P08985	Drosophila melanogaster	Metazoa	141	False
P39002	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	694	False
Q12381	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	906	False
P47929	Homo sapiens	Metazoa	136	False
Q9Z0G9	Mus musculus	Metazoa	219	True
P10823	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	449	False
Q8K3Q3	Mus musculus	Metazoa	521	False
Q9GQN5	Drosophila melanogaster	Metazoa	1311	False
Q96G03	Homo sapiens	Metazoa	612	False
Q86WJ1	Homo sapiens	Metazoa	897	False
Q12283	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	360	False
Q07845	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	632	False
A9XMT3	Lotus japonicus	Plants	518	False
O02326	Caenorhabditis elegans	Metazoa	467	False
P53276	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	713	False
Q9UBN4	Homo sapiens	Metazoa	977	False
O77932	Homo sapiens	Metazoa	396	False
Q9HBW0	Homo sapiens	Metazoa	348	True
Q9VFI9	Drosophila melanogaster	Metazoa	1118	False
Q06213	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	157	False
Q8LDD3	Arabidopsis thaliana	Plants	193	False
Q9ERQ3	Mus musculus	Metazoa	566	False
P34427	Caenorhabditis elegans	Metazoa	962	False
P26686	Drosophila melanogaster	Metazoa	376	False
P53763	Phaseolus vulgaris	Plants	308	False
Q8C551	Mus musculus	Metazoa	337	False
Q9VN60	Drosophila melanogaster	Metazoa	278	False
Q9UNY4	Homo sapiens	Metazoa	1162	False
Q9NQV8	Homo sapiens	Metazoa	689	False
Q9DEX1	Xenopus laevis	Metazoa	560	False
P04166	Rattus norvegicus	Metazoa	146	False
Q9ESQ5	Rattus norvegicus	Metazoa	1208	False
Q5IRJ6	Mus musculus	Metazoa	567	False
Q9M815	Arabidopsis thaliana	Plants	190	False
Q5TB30	Homo sapiens	Metazoa	811	False
Q00578	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	843	False
Q03153	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	612	False
P00295	Mercurialis perennis	Plants	99	False
Q04206	Homo sapiens	Metazoa	551	False
P29276	Rattus norvegicus	Metazoa	332	True
Q9LUA3	Arabidopsis thaliana	Plants	122	False
Q5VMP0	Oryza sativa subsp. japonica	Plants	720	False
P49916	Homo sapiens	Metazoa	1009	False
Q9D495	Mus musculus	Metazoa	329	False
Q80ZW0	Mus musculus	Metazoa	539	False
Q9FMZ0	Arabidopsis thaliana	Plants	337	False
Q9HBL7	Homo sapiens	Metazoa	147	True
P17659	Rattus norvegicus	Metazoa	530	False
Q6PR54	Mus musculus	Metazoa	2419	False
Q08245	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	113	False
O74499	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	113	False
Q00535	Homo sapiens	Metazoa	292	False
Q94AI7	Arabidopsis thaliana	Plants	1131	False
P32970	Homo sapiens	Metazoa	193	True
P04053	Homo sapiens	Metazoa	509	False
Q9UBQ5	Homo sapiens	Metazoa	218	False
Q96HA9	Homo sapiens	Metazoa	241	False
P39964	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	757	False
P20448	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	770	False
P10069	Emericella nidulans (strain FGSC A4 / ATCC 38163 / CBS 112.46 / NRRL 194 / M139)	Fungi	432	False
Q8NHZ7	Homo sapiens	Metazoa	208	False
P51432	Mus musculus	Metazoa	1234	False
P09077	Drosophila melanogaster	Metazoa	417	False
Q3T0L3	Bos taurus	Metazoa	172	False
P06271	Nicotiana tabacum	Plants	1070	False
P61218	Homo sapiens	Metazoa	127	False
I1RAW4	Gibberella zeae (strain ATCC MYA-4620 / CBS 123657 / FGSC 9075 / NRRL 31084 / PH-1)	Fungi	316	False
Q6PB70	Mus musculus	Metazoa	1060	False
Q38897	Arabidopsis thaliana	Plants	611	False
Q9VP22	Drosophila melanogaster	Metazoa	1157	False
Q9NS73	Homo sapiens	Metazoa	344	False
Q04741	Homo sapiens	Metazoa	290	False
O09018	Rattus norvegicus	Metazoa	414	False
P40060	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	125	False
O94953	Homo sapiens	Metazoa	1096	False
Q9Y2K7	Homo sapiens	Metazoa	1162	False
O18475	Drosophila melanogaster	Metazoa	2059	False
Q9JMJ4	Rattus norvegicus	Metazoa	504	False
Q10325	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	407	False
Q15915	Homo sapiens	Metazoa	447	False
P50105	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	388	False
J9VWW9	Cryptococcus neoformans var. grubii serotype A (strain H99 / ATCC 208821 / CBS 10515 / FGSC 9487)	Fungi	225	False
Q90257	Danio rerio	Metazoa	270	False
Q9Y6D9	Homo sapiens	Metazoa	718	False
Q6PGP7	Homo sapiens	Metazoa	1564	False
P43587	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	155	False
Q02880	Homo sapiens	Metazoa	1626	False
Q9JMA9	Mus musculus	Metazoa	638	True
Q9H910	Homo sapiens	Metazoa	190	False
Q27368	Drosophila melanogaster	Metazoa	805	False
P0DPK5	Homo sapiens	Metazoa	147	False
P70451	Mus musculus	Metazoa	823	False
O14370	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	427	False
D0VWV4	Sus scrofa	Metazoa	169	True
P38009	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	592	False
Q12029	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	327	False
Q9LXI8	Arabidopsis thaliana	Plants	67	False
Q14781	Homo sapiens	Metazoa	532	False
Q9NX76	Homo sapiens	Metazoa	183	True
Q9UQ49	Homo sapiens	Metazoa	428	False
Q9SEU8	Arabidopsis thaliana	Plants	186	False
Q12298	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	539	False
P22980	Caenorhabditis elegans	Metazoa	324	False
Q12486	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	218	False
Q9H902	Homo sapiens	Metazoa	201	True
Q8BHN1	Mus musculus	Metazoa	524	False
Q9D3G9	Mus musculus	Metazoa	191	False
Q08553	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	188	False
Q00598	Cyanophora paradoxa	Other	363	False
Q9TUP7	Canis lupus familiaris	Metazoa	444	True
P13620	Bos taurus	Metazoa	161	False
O75608	Homo sapiens	Metazoa	230	False
P47084	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	519	False
Q5GLZ8	Homo sapiens	Metazoa	1057	False
Q9M0V3	Arabidopsis thaliana	Plants	1088	False
I7HD01	Leishmania donovani	Other	189	False
Q9HAB3	Homo sapiens	Metazoa	445	True
O74443	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	272	False
A0A6P3HVI0	Bison bison bison	Metazoa	535	True
Q9JJL0	Mus musculus	Metazoa	238	False
Q99801	Homo sapiens	Metazoa	234	False
P53230	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	385	False
Q61967	Mus musculus	Metazoa	636	False
P08638	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	886	False
Q10MC0	Oryza sativa subsp. japonica	Plants	628	False
G5EBH1	Caenorhabditis elegans	Metazoa	1074	False
Q9UT23	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	834	False
P10826	Homo sapiens	Metazoa	455	False
Q5VV67	Homo sapiens	Metazoa	1664	False
O00750	Homo sapiens	Metazoa	1634	False
O36024	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	280	False
P80217	Homo sapiens	Metazoa	286	False
P48499	Leishmania mexicana	Other	251	False
Q7SHR9	Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987)	Fungi	316	False
O75116	Homo sapiens	Metazoa	1388	False
P53986	Mus musculus	Metazoa	493	True
Q6TRW4	Rattus norvegicus	Metazoa	1447	False
O74856	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	335	False
P31267	Homo sapiens	Metazoa	233	False
P48525	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	536	False
Q10173	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	441	False
Q9SUA1	Arabidopsis thaliana	Plants	763	False
Q9S7E4	Arabidopsis thaliana	Plants	384	False
Q9P3W1	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	434	False
Q60674	Mus musculus	Metazoa	576	False
Q9S757	Arabidopsis thaliana	Plants	368	False
Q8TAE7	Homo sapiens	Metazoa	436	False
Q03060	Homo sapiens	Metazoa	345	False
A0A7U2QXY7	Aspergillus flavus (strain ATCC 200026 / FGSC A1120 / IAM 13836 / NRRL 3357 / JCM 12722 / SRRC 167)	Fungi	438	False
Q812E9	Rattus norvegicus	Metazoa	278	True
P20339	Homo sapiens	Metazoa	215	False
Q1JPL4	Arabidopsis thaliana	Plants	571	False
Q60929	Mus musculus	Metazoa	498	False
Q9H160	Homo sapiens	Metazoa	280	False
P00074	Ginkgo biloba	Plants	113	False
Q12309	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	687	False
P06505	Spinacia oleracea	Plants	335	False
P05982	Rattus norvegicus	Metazoa	274	False
Q99551	Homo sapiens	Metazoa	399	False
Q9UUJ4	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	333	False
Q9SU91	Arabidopsis thaliana	Plants	336	False
P53618	Homo sapiens	Metazoa	953	False
P00455	Spinacia oleracea	Plants	369	False
Q969J2	Homo sapiens	Metazoa	545	False
Q9P267	Homo sapiens	Metazoa	1494	False
Q84VQ4	Arabidopsis thaliana	Plants	218	False
P19783	Mus musculus	Metazoa	169	False
Q9SHG6	Arabidopsis thaliana	Plants	849	False
P40506	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	365	False
Q04013	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	314	True
Q969Q6	Homo sapiens	Metazoa	453	False
Q9Y606	Homo sapiens	Metazoa	427	False
Q9P5M9	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	257	False
Q9BSJ5	Homo sapiens	Metazoa	609	False
Q708Y0	Arabidopsis thaliana	Plants	623	False
Q15397	Homo sapiens	Metazoa	648	False
Q9SW31	Arabidopsis thaliana	Plants	157	False
P43606	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	678	False
P07378	Trypanosoma brucei brucei	Other	440	False
O23492	Arabidopsis thaliana	Plants	582	True
Q8TAF3	Homo sapiens	Metazoa	677	False
P22561	Mus musculus	Metazoa	449	False
Q16587	Homo sapiens	Metazoa	644	False
O95801	Homo sapiens	Metazoa	387	False
Q6JAN1	Canis lupus familiaris	Metazoa	1081	False
P50536	Drosophila melanogaster	Metazoa	512	False
Q8NFU0	Homo sapiens	Metazoa	473	True
P04636	Rattus norvegicus	Metazoa	338	False
Q03330	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	439	False
P48234	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	707	False
Q9Y4Z0	Homo sapiens	Metazoa	139	False
O22806	Arabidopsis thaliana	Plants	395	False
Q6ZPR4	Mus musculus	Metazoa	1224	True
P0C0S6	Mus musculus	Metazoa	128	False
Q6IEG0	Homo sapiens	Metazoa	339	False
G5EG51	Caenorhabditis elegans	Metazoa	1270	False
O43572	Homo sapiens	Metazoa	662	False
Q13564	Homo sapiens	Metazoa	534	False
Q04675	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	128	False
Q9H0A0	Homo sapiens	Metazoa	1025	False
Q9H6F5	Homo sapiens	Metazoa	360	False
P49791	Rattus norvegicus	Metazoa	1468	False
P23396	Homo sapiens	Metazoa	243	False
P08657	Kluyveromyces lactis (strain ATCC 8585 / CBS 2359 / DSM 70799 / NBRC 1267 / NRRL Y-1140 / WM37)	Fungi	865	False
Q7Z713	Homo sapiens	Metazoa	158	False
Q5M729	Arabidopsis thaliana	Plants	539	False
Q86X55	Homo sapiens	Metazoa	608	False
P56286	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	306	False
B1B3P3	Sophora flavescens	Plants	410	False
Q9NWS1	Homo sapiens	Metazoa	579	False
O80786	Arabidopsis thaliana	Plants	727	False
O35638	Mus musculus	Metazoa	1231	False
P27807	Triticum aestivum	Plants	152	False
Q9ZTS2	Capsicum annuum	Plants	144	False
A0A0N7KIY3	Oryza sativa subsp. japonica	Plants	352	False
Q12248	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	94	False
Q95TS5	Drosophila melanogaster	Metazoa	654	False
Q4PSU4	Arabidopsis thaliana	Plants	264	False
Q93560	Caenorhabditis elegans	Metazoa	817	False
Q9JIY5	Mus musculus	Metazoa	458	False
Q0E4K1	Oryza sativa subsp. japonica	Plants	492	False
P23760	Homo sapiens	Metazoa	479	False
Q12321	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	566	False
Q7TSH3	Mus musculus	Metazoa	1157	False
Q5W7F1	Danio rerio	Metazoa	743	True
O14978	Homo sapiens	Metazoa	683	False
O81283	Arabidopsis thaliana	Plants	1503	True
P46818	Sinapis alba	Plants	1078	False
Q9NVH6	Homo sapiens	Metazoa	421	False
Q6SKR2	Mus musculus	Metazoa	214	False
Q6WN19	Rattus norvegicus	Metazoa	469	False
O43670	Homo sapiens	Metazoa	478	False
Q8LKS5	Arabidopsis thaliana	Plants	700	False
Q92804	Homo sapiens	Metazoa	592	False
Q06609	Homo sapiens	Metazoa	339	False
Q8LBB7	Arabidopsis thaliana	Plants	228	False
O74485	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	581	False
Q93YN8	Arabidopsis thaliana	Plants	296	False
Q12035	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	217	False
P42736	Arabidopsis thaliana	Plants	248	False
P10749	Mus musculus	Metazoa	269	False
Q9SGS2	Arabidopsis thaliana	Plants	338	False
Q9FNH4	Arabidopsis thaliana	Plants	227	False
P63098	Homo sapiens	Metazoa	170	False
P0CV95	Fragaria ananassa	Plants	578	False
C4M4P4	Entamoeba histolytica (strain ATCC 30459 / HM-1:IMSS / ABRM)	Other	148	False
C0HKE9	Mus musculus	Metazoa	130	False
Q0VD86	Homo sapiens	Metazoa	236	False
P20240	Drosophila melanogaster	Metazoa	424	False
Q26457	Aedes albopictus	Metazoa	383	False
P13639	Homo sapiens	Metazoa	858	False
Q80Z36	Rattus norvegicus	Metazoa	951	False
Q9ZV65	Arabidopsis thaliana	Plants	725	False
Q9FZF1	Arabidopsis thaliana	Plants	248	False
P11831	Homo sapiens	Metazoa	508	False
P29677	Solanum tuberosum	Plants	504	False
O14920	Homo sapiens	Metazoa	756	False
Q06706	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1349	False
Q12235	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	531	True
Q2HIK4	Arabidopsis thaliana	Plants	129	False
P51023	Drosophila melanogaster	Metazoa	718	False
P28805	Spinacia oleracea	Plants	66	False
P33527	Homo sapiens	Metazoa	1531	True
Q20481	Caenorhabditis elegans	Metazoa	287	False
O22527	Arabidopsis thaliana	Plants	324	False
Q07381	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	788	False
Q13415	Homo sapiens	Metazoa	861	False
Q9V3Y0	Drosophila melanogaster	Metazoa	215	False
P12294	Saccharomyces cerevisiae	Fungi	476	False
Q8C8M1	Mus musculus	Metazoa	221	False
Q9ERD6	Mus musculus	Metazoa	590	False
O74400	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	674	False
Q9M7I7	Arabidopsis thaliana	Plants	318	False
Q9LIQ9	Arabidopsis thaliana	Plants	714	False
P27048	Mus musculus	Metazoa	231	False
Q9U3C8	Caenorhabditis elegans	Metazoa	295	False
O94522	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	390	False
Q8K3P4	Rattus norvegicus	Metazoa	362	False
P46087	Homo sapiens	Metazoa	812	False
F4JVI3	Arabidopsis thaliana	Plants	493	False
P19397	Homo sapiens	Metazoa	219	True
Q12178	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	158	False
P38850	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1070	False
P62136	Homo sapiens	Metazoa	330	False
P17947	Homo sapiens	Metazoa	270	False
Q9V9M8	Drosophila melanogaster	Metazoa	293	False
Q9ULX9	Homo sapiens	Metazoa	164	False
Q96C12	Homo sapiens	Metazoa	935	False
Q9P7C9	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	304	False
O43524	Homo sapiens	Metazoa	673	False
Q06678	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	367	False
D4ACN8	Rattus norvegicus	Metazoa	147	True
P0C510	Oryza sativa	Plants	477	False
Q9UKF6	Homo sapiens	Metazoa	684	False
Q9WVS8	Mus musculus	Metazoa	806	False
Q9C7I5	Arabidopsis thaliana	Plants	189	False
P34915	Physcomitrium patens	Plants	475	False
P22361	Mus musculus	Metazoa	628	False
O14713	Homo sapiens	Metazoa	200	False
P48985	Mus musculus	Metazoa	351	False
Q9D3F7	Mus musculus	Metazoa	229	False
Q12481	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	300	False
Q9GZT9	Homo sapiens	Metazoa	426	False
Q9BW72	Homo sapiens	Metazoa	106	True
Q07824	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	586	False
P25815	Homo sapiens	Metazoa	95	False
Q8ITW8	Caenorhabditis elegans	Metazoa	504	False
Q42418	Arabidopsis thaliana	Plants	131	False
Q9SJM4	Arabidopsis thaliana	Plants	414	False
Q9LYP2	Arabidopsis thaliana	Plants	401	False
Q8N4S9	Homo sapiens	Metazoa	558	False
Q810J8	Mus musculus	Metazoa	777	False
O94259	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	327	False
Q6ICL3	Homo sapiens	Metazoa	276	False
O75348	Homo sapiens	Metazoa	118	False
A0SVK0	Arabidopsis thaliana	Plants	291	False
Q93ZE2	Arabidopsis thaliana	Plants	368	False
P15791	Rattus norvegicus	Metazoa	533	False
Q15366	Homo sapiens	Metazoa	365	False
P38111	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	2368	False
Q13107	Homo sapiens	Metazoa	963	False
P63128	Homo sapiens	Metazoa	1117	False
Q8IYR2	Homo sapiens	Metazoa	804	False
Q9P0L0	Homo sapiens	Metazoa	249	False
Q3UNH4	Mus musculus	Metazoa	932	False
Q00059	Homo sapiens	Metazoa	246	False
P01106	Homo sapiens	Metazoa	454	False
Q8TEW0	Homo sapiens	Metazoa	1356	False
P47131	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	105	True
P29547	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	415	False
A0A120KVR5	Trypanosoma brucei brucei	Other	1642	False
Q8WZ73	Homo sapiens	Metazoa	363	False
Q71BG9	Solanum lycopersicum	Plants	861	False
Q9H444	Homo sapiens	Metazoa	224	False
Q9Y2Y0	Homo sapiens	Metazoa	163	False
Q15714	Homo sapiens	Metazoa	1073	False
Q9MA15	Arabidopsis thaliana	Plants	711	False
A1Z7A8	Drosophila melanogaster	Metazoa	634	False
Q9SMX3	Arabidopsis thaliana	Plants	274	False
Q9M5K2	Arabidopsis thaliana	Plants	507	False
Q60EC2	Oryza sativa subsp. japonica	Plants	261	True
P69150	Tetrahymena thermophila	Other	136	False
P36626	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	561	False
Q00536	Homo sapiens	Metazoa	496	False
O60828	Homo sapiens	Metazoa	265	False
Q9UBL6	Homo sapiens	Metazoa	633	False
Q9I9N6	Danio rerio	Metazoa	203	False
P00073	Spinacia oleracea	Plants	111	False
Q9YHT1	Gallus gallus	Metazoa	665	False
Q2EMV9	Mus musculus	Metazoa	1817	False
Q68DD2	Homo sapiens	Metazoa	849	False
P55769	Homo sapiens	Metazoa	128	False
Q09309	Caenorhabditis elegans	Metazoa	454	False
Q99J95	Mus musculus	Metazoa	372	False
Q9CQ20	Mus musculus	Metazoa	182	False
Q9LW68	Arabidopsis thaliana	Plants	195	False
P42834	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	146	False
P46782	Homo sapiens	Metazoa	204	False
Q8NCE0	Homo sapiens	Metazoa	465	False
P31167	Arabidopsis thaliana	Plants	381	True
Q8WXU2	Homo sapiens	Metazoa	420	False
Q08004	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	166	False
P70284	Mus musculus	Metazoa	272	False
Q96PP9	Homo sapiens	Metazoa	640	False
P49847	Drosophila melanogaster	Metazoa	606	False
Q5EBM0	Homo sapiens	Metazoa	449	False
A2AIL4	Mus musculus	Metazoa	333	False
P19156	Sus scrofa	Metazoa	1034	False
P11884	Rattus norvegicus	Metazoa	519	False
Q03433	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	280	False
A6NLJ0	Homo sapiens	Metazoa	364	False
O14146	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	159	False
F4IPE3	Arabidopsis thaliana	Plants	445	False
Q9BWT1	Homo sapiens	Metazoa	371	False
P22087	Homo sapiens	Metazoa	321	False
P0CH07	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	128	False
P25588	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1096	False
P53810	Mus musculus	Metazoa	271	False
Q9NPB3	Homo sapiens	Metazoa	220	False
